Lon,Lat,Cum,Climatology,RR
-1,-23.5,12.1958484649658,13.308424949646,
-1,-24,13.070746421814,13.7425537109375,
-1,-24.5,14.7038240432739,15.0969409942627,
-1,-25,16.3369007110596,16.4513282775879,
-1,-25.5,17.9699783325195,17.8057155609131,
-1,-26,19.6030540466309,19.1601028442383,
-1,-26.5,21.0489749908447,20.3581733703613,
-1,-27,22.3077373504639,21.399923324585,
-1,-27.5,23.5664939880371,22.4416732788086,
-1,-28,24.8252582550049,23.4834270477295,
-1,-28.5,26.0840187072754,24.5251750946045,
-1,-29,29.7407054901123,28.1413536071777,
-1,-29.5,35.7953186035156,34.3319511413574,
-1,-3,206.567474365234,221.149063110352,93.4064433554299
-1,-3.5,175.130508422852,189.79573059082,92.2731548690179
-1,-30,41.8499298095703,40.5225486755371,
-1,-30.5,47.904541015625,46.7131500244141,
-1,-31,53.9591522216797,52.9037399291992,
-1,-31.5,61.6899223327637,60.9732894897461,
-1,-32,71.0968322753906,70.9217834472656,
-1,-32.5,80.5037536621094,80.8702697753906,
-1,-33,89.9106674194336,90.8187637329102,
-1,-33.5,99.3175888061523,100.767242431641,98.5613840465351
-1,-34,110.629264831543,112.152503967285,98.6418144206691
-1,-34.5,123.845703125,124.974517822266,99.0967641108478
-1,-35,137.062133789063,137.796524047852,99.4670473265828
-1,-35.5,150.278579711914,150.618530273438,99.7742969866282
-1,-36,163.495010375977,163.440551757813,100.033320138471
-1,-36.5,173.064086914063,173.021545410156,100.024587402572
-1,-37,178.985778808594,179.361526489258,99.7905082054001
-1,-37.5,184.907470703125,185.701522827148,99.5724040859037
-1,-38,190.829177856445,192.041488647461,99.3687245399138
-1,-38.5,196.750869750977,198.381454467773,99.1780558716179
-1,-39,198.240844726563,201.371963500977,98.4451068957279
-1,-39.5,195.299087524414,201.012954711914,97.1574632114189
-1,-4,148.379455566406,161.635101318359,91.7990302577628
-1,-4.5,126.314300537109,136.667114257813,92.4247952574946
-1,-40,192.357345581055,200.65397644043,95.8652048633394
-1,-5,104.249153137207,111.69913482666,93.330313882006
-1,-5.5,82.1839981079102,86.7311477661133,
-1,-6,60.118839263916,61.7631607055664,
-1,-6.5,47.2640190124512,47.5648345947266,
-1,-7,43.6195487976074,44.1361541748047,
-1,-7.5,39.9750671386719,40.7074775695801,
-1,-8,36.3305892944336,37.2788009643555,
-1,-8.5,32.6861114501953,33.8501243591309,
-1,-9,29.1323108673096,30.4143505096436,
-1,-9.5,25.6691875457764,26.9714775085449,
-1,0,364.926422119141,364.098236083984,100.227462248668
-1,0.5,384.258270263672,377.38330078125,101.821747138305
-1,1,403.590087890625,390.668334960938,103.307601812924
-1,1.5,402.483184814453,386.165100097656,104.225675679307
-1,10,73.6141357421875,41.1264228820801,
-1,10.5,49.6772079467774,30.964693069458,
-1,11,25.7402782440186,20.8029632568359,
-1,11.5,13.501784324646,14.5126514434814,
-1,12,12.9617385864258,12.0937652587891,
-1,12.5,12.4216938018799,9.67487812042236,
-1,13,11.8816480636597,7.25599098205566,
-1,13.5,11.3416023254395,4.83710336685181,
-1,14,11.3854913711548,3.47799801826477,
-1,14.5,12.0133209228516,3.17867517471314,
-1,15,12.6411466598511,2.87935209274292,
-1,15.5,13.2689723968506,2.58002901077271,
-1,16,13.8967981338501,2.28070616722107,
-1,16.5,14.3700189590454,2.33661079406738,
-1,17,14.6886310577393,2.74774312973022,
-1,17.5,15.0072422027588,3.15887546539307,
-1,18,15.325852394104,3.57000780105591,
-1,18.5,15.6444644927979,3.98114013671875,
-1,19,15.3276643753052,4.35727691650391,
-1,19.5,14.3754529953003,4.69841766357422,
-1,2,380.937591552734,363.873626708984,104.689530537864
-1,2.5,359.391967773438,341.582122802734,105.213927715119
-1,20,13.4232425689697,5.03955841064453,
-1,20.5,12.4710330963135,5.38069915771484,
-1,21,11.5188217163086,5.72183990478516,
-1,21.5,11.1166591644287,6.12717247009277,
-1,22,11.2645425796509,6.59669876098633,
-1,22.5,11.4124269485474,7.06622409820557,
-1,23,11.5603103637695,7.53574943542481,
-1,23.5,11.7081928253174,8.00527477264404,
-1,24,11.5762214660645,8.47720432281494,
-1,24.5,11.1643962860107,8.95154094696045,
-1,25,10.7525691986084,9.42587566375732,
-1,25.5,10.340744972229,9.90021133422852,
-1,26,9.92891788482666,10.3745460510254,
-1,26.5,8.80857181549072,10.6657400131226,
-1,27,6.97970676422119,10.7737941741943,
-1,27.5,5.15084171295166,10.8818464279175,
-1,28,3.32197618484497,10.9898996353149,
-1,28.5,1.49311137199402,11.0979528427124,
-1,29,1.78124332427979,12.9333238601685,
-1,29.5,4.18637275695801,16.4960136413574,
-1,3,337.846313476563,319.290618896484,105.811537665657
-1,3.5,316.300689697266,296.999145507813,106.498855125139
-1,30,6.59150171279907,20.0587024688721,
-1,30.5,8.99663162231445,23.6213932037354,
-1,31,11.4017610549927,27.18408203125,
-1,31.5,16.0680484771729,33.7876319885254,
-1,32,22.9954948425293,43.4320411682129,
-1,32.5,29.9229393005371,53.0764465332031,
-1,33,36.8503837585449,62.7208633422852,
-1,33.5,43.7778282165527,72.3652725219727,
-1,34,49.3487663269043,79.8754425048828,
-1,34.5,53.5632095336914,85.2513885498047,
-1,35,57.7776412963867,90.6273345947266,
-1,35.5,61.9920768737793,96.0032806396485,
-1,36,66.2065124511719,101.379219055176,65.3058023806032
-1,36.5,64.3875198364258,101.83748626709,63.2257552661465
-1,37,56.5350914001465,97.3781127929688,
-1,37.5,48.6826667785645,92.9187240600586,
-1,38,40.8302421569824,88.4593353271484,
-1,38.5,32.9778137207031,83.9999542236328,
-1,39,31.9077453613281,81.8399658203125,
-1,39.5,37.6200370788574,81.9793930053711,
-1,4,287.559387207031,270.400238037109,106.345833603729
-1,4.5,251.622451782227,239.49397277832,105.064210536577
-1,40,43.3323287963867,82.1188125610352,
-1,5,215.685531616211,208.587692260742,103.402808324183
-1,5.5,179.748580932617,177.681427001953,101.163404620023
-1,6,143.811645507813,146.775161743164,97.9809143453459
-1,6.5,126.604484558105,124.842895507813,101.411044691913
-1,7,128.127151489258,111.884635925293,114.51719928267
-1,7.5,129.649826049805,98.9263916015625,
-1,8,131.172470092773,85.968132019043,
-1,8.5,132.69514465332,73.009880065918,
-1,9,121.488006591797,61.4498825073242,
-1,9.5,97.5510864257813,51.2881546020508,
-1.5,-0.5,327.207946777344,336.011810302734,97.3798946181509
-1.5,-1,310.084320068359,324.083068847656,95.680505979818
-1.5,-1.5,286.244689941406,302.634826660156,94.5841868566055
-1.5,-10,22.4889526367188,23.5646858215332,
-1.5,-10.5,19.0427417755127,20.0941162109375,
-1.5,-11,15.5965328216553,16.6235446929932,
-1.5,-11.5,13.2237558364868,14.5170030593872,
-1.5,-12,11.9244079589844,13.7744941711426,
-1.5,-12.5,10.6250600814819,13.0319843292236,
-1.5,-13,9.32571315765381,12.289475440979,
-1.5,-13.5,8.02636623382568,11.5469665527344,
-1.5,-14,7.81322193145752,11.3972625732422,
-1.5,-14.5,8.68627643585205,11.8403663635254,
-1.5,-15,9.55933284759521,12.2834701538086,
-1.5,-15.5,10.4323892593384,12.7265739440918,
-1.5,-16,11.3054437637329,13.1696767807007,
-1.5,-16.5,11.9858169555664,13.7638149261475,
-1.5,-17,12.4735059738159,14.5089855194092,
-1.5,-17.5,12.9611930847168,15.2541570663452,
-1.5,-18,13.4488821029663,15.9993267059326,
-1.5,-18.5,13.9365701675415,16.7444972991943,
-1.5,-19,13.8853750228882,16.9351673126221,
-1.5,-19.5,13.2952995300293,16.5713329315186,
-1.5,-2,255.689056396484,271.667144775391,94.1185054261469
-1.5,-2.5,225.133422851563,240.699417114258,93.5330153893533
-1.5,-20,12.7052240371704,16.2075004577637,
-1.5,-20.5,12.1151494979858,15.8436679840088,
-1.5,-21,11.525074005127,15.4798345565796,
-1.5,-21.5,11.3720407485962,15.1362705230713,
-1.5,-22,11.6560487747192,14.8129730224609,
-1.5,-22.5,11.9400587081909,14.4896764755249,
-1.5,-23,12.2240686416626,14.1663808822632,
-1.5,-23.5,12.5080766677856,13.8430843353272,
-1.5,-24,13.642186164856,14.5003356933594,
-1.5,-24.5,15.6263914108276,16.1381359100342,
-1.5,-25,17.6105976104736,17.7759323120117,
-1.5,-25.5,19.5948047637939,19.4137325286865,
-1.5,-26,21.5790119171143,21.0515289306641,
-1.5,-26.5,23.2607021331787,22.4338264465332,
-1.5,-27,24.63987159729,23.5606174468994,
-1.5,-27.5,26.0190391540527,24.6874084472656,
-1.5,-28,27.3982105255127,25.8142013549805,
-1.5,-28.5,28.7773780822754,26.9409923553467,
-1.5,-29,32.6630401611328,30.7686176300049,
-1.5,-29.5,39.0551910400391,37.2970695495606,
-1.5,-3,194.57780456543,209.731704711914,92.7746259597233
-1.5,-3.5,164.022171020508,178.76399230957,91.753472777933
-1.5,-30,45.4473495483398,43.8255233764648,
-1.5,-30.5,51.8395042419434,50.3539772033691,
-1.5,-31,58.2316551208496,56.8824310302734,
-1.5,-31.5,66.4307098388672,65.4945068359375,
-1.5,-32,76.4366607666016,76.1902084350586,
-1.5,-32.5,86.4426193237305,86.8859024047852,
-1.5,-33,96.4485702514649,97.5815963745117,
-1.5,-33.5,106.454528808594,108.277290344238,98.3165800235215
-1.5,-34,117.552368164063,119.625007629395,98.2673861373926
-1.5,-34.5,129.742126464844,131.624740600586,98.5697110382501
-1.5,-35,141.931854248047,143.624481201172,98.8214913370137
-1.5,-35.5,154.121612548828,155.624206542969,99.0344728320104
-1.5,-36,166.311340332031,167.623947143555,99.2169335981575
-1.5,-36.5,174.932708740234,176.343292236328,99.2000923436298
-1.5,-37,179.98567199707,181.782257080078,99.0116829266696
-1.5,-37.5,185.038650512695,187.22119140625,98.8342447363137
-1.5,-38,190.09162902832,192.66015625,98.6668093332455
-1.5,-38.5,195.144592285156,198.099090576172,98.5085755404417
-1.5,-39,196.229095458984,200.728179931641,97.75861840914
-1.5,-39.5,193.345169067383,200.547332763672,96.4087462061756
-1.5,-4,138.576354980469,151.664031982422,91.3706125105061
-1.5,-4.5,118.24040222168,128.431823730469,92.0647225798357
-1.5,-40,190.461212158203,200.366500854492,95.0564147928688
-1.5,-5,97.904426574707,105.199630737305,93.0653709414488
-1.5,-5.5,77.5684661865234,81.9674301147461,
-1.5,-6,57.2324943542481,58.7352180480957,
-1.5,-6.5,45.468505859375,45.6313171386719,
-1.5,-7,42.2765007019043,42.6557159423828,
-1.5,-7.5,39.0844917297363,39.680118560791,
-1.5,-8,35.8924827575684,36.704517364502,
-1.5,-8.5,32.7004776000977,33.7289161682129,
-1.5,-9,29.381368637085,30.5058307647705,
-1.5,-9.5,25.9351577758789,27.0352592468262,
-1.5,0,344.331604003906,347.940551757813,98.9627688593141
-1.5,0.5,361.455230712891,359.869293212891,100.440698200683
-1.5,1,378.578826904297,371.798034667969,101.823783776152
-1.5,1.5,378.325622558594,368.2587890625,102.733630206552
-1.5,10,90.3539657592773,42.3807487487793,
-1.5,10.5,59.6326408386231,31.8534450531006,
-1.5,11,28.911319732666,21.3261375427246,
-1.5,11.5,13.3847274780273,14.8271198272705,
-1.5,12,13.0528869628906,12.3563976287842,
-1.5,12.5,12.7210454940796,9.88567447662354,
-1.5,13,12.3892040252686,7.41495227813721,
-1.5,13.5,12.0573625564575,4.94422960281372,
-1.5,14,12.2239141464233,3.5790810585022,
-1.5,14.5,12.8888607025146,3.31950759887695,
-1.5,15,13.553804397583,3.05993413925171,
-1.5,15.5,14.2187490463257,2.80036044120789,
-1.5,16,14.883695602417,2.54078674316406,
-1.5,16.5,15.4100475311279,2.60849332809448,
-1.5,17,15.7978048324585,3.00348043441772,
-1.5,17.5,16.1855602264404,3.39846706390381,
-1.5,18,16.5733203887939,3.79345369338989,
-1.5,18.5,16.9610767364502,4.18844032287598,
-1.5,19,16.5740985870361,4.55467700958252,
-1.5,19.5,15.4123888015747,4.89216470718384,
-1.5,2,360.695709228516,349.251647949219,103.276737947121
-1.5,2.5,343.065734863281,330.244445800781,103.882363269248
-1.5,20,14.2506771087647,5.22965145111084,
-1.5,20.5,13.0889663696289,5.56713819503784,
-1.5,21,11.9272565841675,5.90462589263916,
-1.5,21.5,11.5276880264282,6.31070995330811,
-1.5,22,11.8902597427368,6.78539180755615,
-1.5,22.5,12.2528324127197,7.26007413864136,
-1.5,23,12.6154041290283,7.73475646972656,
-1.5,23.5,12.9779758453369,8.20943832397461,
-1.5,24,13.0732145309448,8.69791603088379,
-1.5,24.5,12.9011173248291,9.20019054412842,
-1.5,25,12.7290210723877,9.70246315002441,
-1.5,25.5,12.556923866272,10.2047367095947,
-1.5,26,12.3848276138306,10.7070112228394,
-1.5,26.5,11.3861150741577,11.0612640380859,
-1.5,27,9.5607852935791,11.2674961090088,
-1.5,27.5,7.73545646667481,11.4737281799316,
-1.5,28,5.91012668609619,11.6799612045288,
-1.5,28.5,4.08479785919189,11.8861932754517,
-1.5,29,4.41043186187744,13.7369651794434,
-1.5,29.5,6.88702917098999,17.2322807312012,
-1.5,3,325.435760498047,311.237274169922,104.561949196475
-1.5,3.5,307.805786132813,292.230072021484,105.329949106053
-1.5,30,9.36362648010254,20.7275943756104,
-1.5,30.5,11.8402242660522,24.2229080200195,
-1.5,31,14.3168201446533,27.7182216644287,
-1.5,31.5,18.8874206542969,34.8131103515625,
-1.5,32,25.5520267486572,45.5075759887695,
-1.5,32.5,32.2166290283203,56.2020378112793,
-1.5,33,38.881233215332,66.8964996337891,
-1.5,33.5,45.5458335876465,77.5909729003906,
-1.5,34,50.390552520752,84.9803314208984,
-1.5,34.5,53.4153938293457,89.0645980834961,
-1.5,35,56.4402236938477,93.1488571166992,
-1.5,35.5,59.4650573730469,97.2331237792969,
-1.5,36,62.4898910522461,101.317390441895,61.6773594145065
-1.5,36.5,60.406608581543,101.350677490234,59.6015834105928
-1.5,37,53.215202331543,97.3330230712891,
-1.5,37.5,46.0237998962402,93.3153610229492,
-1.5,38,38.8324012756348,89.2977066040039,
-1.5,38.5,31.6409969329834,85.2800445556641,
-1.5,39,31.0982170104981,83.1965560913086,
-1.5,39.5,37.2040710449219,83.0472412109375,
-1.5,4,283.012664794922,267.953491210938,105.620069929273
-1.5,4.5,251.056442260742,238.407455444336,105.305617138873
-1.5,40,43.3099250793457,82.8979263305664,
-1.5,5,219.100189208984,208.861450195313,104.90216792237
-1.5,5.5,187.143966674805,179.3154296875,104.365791053758
-1.5,6,155.187713623047,149.769424438477,103.617753893951
-1.5,6.5,142.004348754883,128.366668701172,110.624004028225
-1.5,7,147.593902587891,115.107192993164,128.223005661041
-1.5,7.5,153.183441162109,101.847717285156,150.404393191476
-1.5,8,158.772979736328,88.5882339477539,
-1.5,8.5,164.362533569336,75.3287582397461,
-1.5,9,151.796630859375,63.4353637695313,
-1.5,9.5,121.075309753418,52.9080581665039,
-10,-0.5,203.379119873047,213.663864135742,95.1864840110907
-10,-1,198.361053466797,209.603393554688,94.63637496644
-10,-1.5,187.420669555664,197.713592529297,94.794023596477
-10,-10,15.6863603591919,16.1438407897949,
-10,-10.5,13.3151092529297,14.1931238174438,
-10,-11,10.9438591003418,12.2424049377441,
-10,-11.5,9.25736904144287,11.3084907531738,
-10,-12,8.25563907623291,11.3913774490356,
-10,-12.5,7.25390958786011,11.4742650985718,
-10,-13,6.25218009948731,11.5571527481079,
-10,-13.5,5.25045013427734,11.640040397644,
-10,-14,5.05944681167603,12.3212795257568,
-10,-14.5,5.67916774749756,13.6008701324463,
-10,-15,6.29888916015625,14.8804607391357,
-10,-15.5,6.91861009597778,16.1600532531738,
-10,-16,7.53833150863648,17.4396438598633,
-10,-16.5,7.96194458007813,18.1481418609619,
-10,-17,8.18944931030273,18.2855491638184,
-10,-17.5,8.41695499420166,18.4229564666748,
-10,-18,8.64445972442627,18.5603637695313,
-10,-18.5,8.87196445465088,18.6977691650391,
-10,-19,9.7392749786377,19.2004680633545,
-10,-19.5,11.2463912963867,20.0684547424316,
-10,-2,170.557922363281,177.994400024414,95.8220721213067
-10,-2.5,153.695175170898,158.275238037109,97.1062669543185
-10,-20,12.7535085678101,20.9364433288574,
-10,-20.5,14.2606239318848,21.8044300079346,
-10,-21,15.7677402496338,22.6724185943604,
-10,-21.5,17.9453830718994,24.0148181915283,
-10,-22,20.7935543060303,25.8316307067871,
-10,-22.5,23.6417255401611,27.6484413146973,
-10,-23,26.489896774292,29.4652519226074,
-10,-23.5,29.3380661010742,31.2820625305176,
-10,-24,33.7010841369629,35.2013473510742,
-10,-24.5,39.5789413452148,41.2230987548828,
-10,-25,45.4567947387695,47.2448539733887,
-10,-25.5,51.334659576416,53.2666053771973,
-10,-26,57.212516784668,59.2883529663086,
-10,-26.5,63.0483283996582,66.0443496704102,
-10,-27,68.8420944213867,73.5345840454102,
-10,-27.5,74.6358642578125,81.0248184204102,
-10,-28,80.4296264648438,88.5150527954102,
-10,-28.5,86.223388671875,96.0052871704102,
-10,-29,93.4523773193359,105.155052185059,88.8710293775257
-10,-29.5,102.116592407227,115.964340209961,88.0586154522484
-10,-3,136.832427978516,138.556060791016,98.7560033082207
-10,-3.5,119.969680786133,118.836883544922,100.953237082141
-10,-30,110.780792236328,126.773635864258,87.3847243404347
-10,-30.5,119.445014953613,137.582931518555,86.8167392824485
-10,-31,128.10920715332,148.392211914063,86.3314897061521
-10,-31.5,135.595977783203,157.373672485352,86.1617929109613
-10,-32,141.905303955078,164.527297973633,86.2503096463785
-10,-32.5,148.214630126953,171.680908203125,86.3314573986249
-10,-33,154.523956298828,178.834533691406,86.4061057499509
-10,-33.5,160.833267211914,185.988143920898,86.475010622353
-10,-34,168.966567993164,195.217208862305,86.5531112640503
